#time,accel_x,accel_y,accel_z
688.436427,937.986459,937.986459,-9226.723946
688.438995,4000.799387,5417.350366,-7810.172966
688.441562,-4096.512291,-12251.251712,-9169.296203
688.444130,-3081.955509,1990.828403,-9418.149754
688.446697,1569.691626,-7637.889739,-9686.145885
688.449264,1110.269686,1493.121302,-8346.165229
688.451832,-2488.535504,-3445.664544,-9322.436850
688.454399,1550.549045,1741.974853,-8614.161360
688.456968,1014.556782,2182.254211,-8556.733618
688.459536,-1512.263883,-1473.978722,-9131.011042
688.462104,-497.707101,-10872.985894,-9092.725880
688.464672,-669.990328,4479.363907,-8461.020714
688.467240,-248.853550,3139.383251,-8614.161360
688.469809,3675.375514,4517.649069,-8595.018779
688.472377,-1741.974853,-3732.803256,-8709.874264
688.474945,-4594.219392,3962.514226,-8729.016845
688.477513,3503.092286,-287.138712,-8671.589102
688.480081,2258.824534,10470.991698,-8078.169098
688.482650,-2411.965181,2029.113565,-9131.011042
688.485218,4977.071008,10662.417506,-8250.452325
688.487786,2718.246474,5800.201982,-7982.456194
688.490354,-2813.959378,2986.242605,-8499.305875
688.492923,3790.230998,-803.988394,-8556.733618
688.495491,3675.375514,14873.785282,-8671.589102
688.498059,-401.994197,11734.402030,-8690.731683
688.500627,4364.508422,2239.681954,-9169.296203
688.503195,-4632.504554,-13495.519464,-8786.444587
688.505764,-2335.394858,-5111.069074,-9609.575562
688.508332,5493.920690,7752.745224,-8173.882002
688.510900,1627.119368,2890.529701,-8212.167163
688.513468,-4651.647134,-10490.134278,-9628.718142
688.516037,2756.531635,-957.129040,-8958.727814
688.518605,-1110.269686,5647.061336,-7848.458128
688.521173,-3445.664544,6297.909083,-8020.741355
688.523741,-153.140646,-12978.669782,-9743.573627
688.526309,1895.115499,-3158.525832,-8537.591037
688.528878,2392.822600,13820.943338,-8059.026517
688.531446,1588.834206,-3445.664544,-8173.882002
688.534014,-2450.250342,-9475.577496,-8958.727814
688.536582,478.564520,7159.325219,-9399.007173
688.539151,6814.758765,18740.586603,-7523.034254
688.541719,325.423874,-6144.768437,-8269.594906
688.544287,-7427.321350,-3292.523898,-8748.159426
688.546855,-650.847747,-1263.410333,-9667.003304
688.549423,3675.375514,1799.402595,-8518.448456
688.551992,-957.129040,13399.806560,-8384.450390
688.554560,-535.992262,-3464.807125,-9303.294269
688.557128,306.281293,2756.531635,-8461.020714
688.559696,1129.412267,10662.417506,-8173.882002
688.562265,4019.941968,3101.098090,-8269.594906
688.564833,-631.705166,-5245.067139,-9111.868461
688.567402,-5053.641331,-6221.338760,-8901.300072
688.569970,1646.261949,-535.992262,-9456.434915
688.572538,7312.465866,4268.795518,-8288.737486
688.575107,-4728.217458,2833.101958,-8480.163294
688.577675,-2622.533570,-10738.987829,-9839.286531
688.580244,3024.527766,-382.851616,-8518.448456
688.582812,114.855485,8499.305875,-8346.165229
688.585381,976.271621,4211.367776,-8422.735552
688.587949,248.853550,-11179.267187,-9188.438784
688.590518,-1741.974853,3158.525832,-8690.731683
688.593086,4153.940034,-267.996131,-8767.302006
688.595654,4517.649069,-1014.556782,-8020.741355
688.598223,-8001.598774,-9456.434915,-8901.300072
688.600791,3943.371645,9590.432981,-9513.862658
688.603360,7389.036189,13208.380752,-7580.461997
688.605928,-5072.783912,-2718.246474,-8575.876198
688.608497,-3656.232933,-8499.305875,-9628.718142
688.611065,6642.475538,10949.556218,-8097.311678
688.613634,746.560651,10356.136213,-8116.454259
688.616202,-497.707101,2316.252277,-8537.591037
688.618770,2469.392923,-7657.032320,-8863.014910
688.621339,-2316.252277,5168.496816,-8212.167163
688.623907,4479.363907,10547.562021,-8403.592971
688.626476,4823.930362,0.000000,-8039.883936
688.629044,-4134.797453,-880.558717,-8843.872330
688.631613,842.273555,-3005.385186,-9207.581365
688.634181,7025.327154,7465.606512,-7657.032320
688.636750,-4555.934230,-10719.845248,-9016.155557
688.639318,-3771.088418,38.285162,-9341.579430
688.641887,1531.406464,-10183.852986,-9724.431046
688.644455,-612.562586,4919.643266,-8097.311678
688.647023,-344.566454,3675.375514,-8729.016845
688.649592,1799.402595,-401.994197,-8365.307810
688.652160,-2507.678085,-3809.373579,-8882.157491
688.654729,1416.550979,4115.654872,-9092.725880
688.657297,2909.672282,-4421.936165,-8422.735552
688.659866,-4153.940034,-1186.840010,-8499.305875
688.662434,-1550.549045,-4555.934230,-8863.014910
688.665003,10968.698798,19161.723381,-8039.883936
688.667572,3809.373579,15046.068509,-7427.321350
688.670141,-3885.943902,-1761.117434,-8939.585234
688.672709,-114.855485,-11236.694930,-9456.434915
688.675278,2258.824534,13935.798822,-7810.172966
688.677847,1665.404530,8939.585234,-8671.589102
688.680416,1646.261949,344.566454,-8729.016845
688.682984,-3407.379382,-6431.907149,-8882.157491
688.685553,1512.263883,9858.429112,-8384.450390
688.688122,5704.489078,5895.914886,-8173.882002
688.690691,-4689.932296,-1225.125171,-7829.315547
688.693260,-3828.516160,-1359.123237,-9284.151688
688.695828,3560.520029,-7369.893608,-9016.155557
688.698397,3407.379382,10088.140082,-7331.608446
688.700966,-2316.252277,-9743.573627,-9437.292334
688.703535,-1148.554848,-3771.088418,-9284.151688
688.706103,-440.279358,1895.115499,-9035.298138
688.708672,-555.134843,3120.240670,-9016.155557
688.711241,-1531.406464,-10241.280728,-9475.577496
688.713810,-4843.072942,-2201.396792,-8901.300072
688.716378,-2507.678085,-2335.394858,-9322.436850
688.718947,5934.200048,2488.535504,-8863.014910
688.721516,516.849682,-1320.838075,-7886.743290
688.724085,-4039.084549,-3790.230998,-8997.012976
688.726653,2105.683888,-7178.467800,-8958.727814
688.729222,6910.471669,21095.124042,-7791.030386
688.731791,-880.558717,5436.492947,-8575.876198
688.734360,-382.851616,-6833.901346,-8958.727814
688.736929,-650.847747,-459.421939,-8365.307810
688.739497,3617.947771,17209.180139,-8039.883936
688.742066,4862.215523,5876.772306,-8614.161360
688.744635,-2086.541307,-2411.965181,-8556.733618
688.747204,-2488.535504,-2565.105827,-9207.581365
688.749772,6814.758765,10394.421374,-8001.598774
688.752341,2737.389054,8154.739421,-7657.032320
688.754910,-4249.652938,-3598.805190,-9399.007173
688.757479,1990.828403,-3235.096155,-9322.436850
688.760047,2526.820666,3388.236802,-8403.592971
688.762616,-861.416136,8977.870395,-8078.169098
688.765185,1607.976787,-7733.602643,-9207.581365
688.767754,-3598.805190,-4134.797453,-8939.585234
688.770323,-3311.666478,-2067.398726,-9399.007173
688.772892,4307.080680,1244.267752,-8843.872330
688.775462,-1952.543242,-9839.286531,-8805.587168
688.778031,-5264.209720,1091.127106,-8977.870395
688.780600,4709.074877,478.564520,-9226.723946
688.783169,1033.699363,3101.098090,-8729.016845
688.785738,-5608.776174,-6010.770371,-9284.151688
688.788307,631.705166,-7255.038123,-8767.302006
688.790876,-1875.972918,-11140.982026,-8997.012976
688.793445,2756.531635,17190.037558,-8805.587168
688.796014,4536.791650,12117.253646,-8365.307810
688.798583,-3005.385186,-7542.176835,-8671.589102
688.801152,-5876.772306,-3751.945837,-9131.011042
688.803721,7121.040058,13993.226565,-8346.165229
688.806290,421.136778,-248.853550,-8422.735552
688.808859,-6355.336826,-248.853550,-9265.009107
688.811429,5072.783912,-516.849682,-9265.009107
688.813998,5704.489078,9207.581365,-8001.598774
688.816567,1588.834206,15830.914322,-7657.032320
688.819136,-1416.550979,-5685.346498,-9054.440718
688.821705,382.851616,-3426.521963,-9265.009107
688.824274,-1933.400661,-1110.269686,-8556.733618
688.826843,4575.076811,9667.003304,-8020.741355
688.829412,-1052.841944,-14471.791085,-9092.725880
688.831981,-6929.614250,708.275490,-9284.151688
688.834550,3407.379382,-1359.123237,-9494.720077
688.837119,1167.697429,1129.412267,-8441.878133
688.839688,-3598.805190,-6853.043926,-8633.303941
688.842257,-5455.635528,-5187.639397,-9111.868461
688.844826,1607.976787,-10451.849117,-9513.862658
688.847395,-306.281293,8154.739421,-8614.161360
688.849965,1091.127106,-344.566454,-8671.589102
688.852534,-1110.269686,-11562.118803,-8614.161360
688.855103,-4689.932296,-248.853550,-8843.872330
688.857672,8671.589102,16922.041427,-8767.302006
688.860241,2029.113565,8001.598774,-7905.885870
688.862810,-7082.754896,-7427.321350,-8346.165229
688.865379,-5149.354235,-7944.171032,-9284.151688
688.867948,6278.766502,5857.629725,-8480.163294
688.870517,-76.570323,7561.319416,-8307.880067
688.873086,1225.125171,8154.739421,-9035.298138
688.875655,1665.404530,-8307.880067,-8824.729749
688.878224,-880.558717,8767.302006,-7848.458128
688.880793,5149.354235,11983.255581,-8250.452325
688.883362,3598.805190,1933.400661,-8212.167163
688.885932,-4000.799387,-2220.539373,-9494.720077
688.888501,-9245.866526,-13074.382686,-9265.009107
688.891070,4957.928427,-4747.360038,-8958.727814
688.893639,2545.963246,8231.309744,-8059.026517
688.896208,-1339.980656,2545.963246,-8920.442653
688.898777,-516.849682,-14644.074312,-9399.007173
688.901346,-1531.406464,19.142581,-8614.161360
688.903915,2775.674216,3062.812928,-8595.018779
688.906484,2584.248408,6910.471669,-7925.028451
688.909053,-4115.654872,-12059.825904,-9552.147819
688.911622,-7829.315547,-7637.889739,-9743.573627
688.914191,3905.086483,19.142581,-8958.727814
688.916760,497.707101,5800.201982,-7771.887805
688.919329,-4230.510357,1186.840010,-9131.011042
688.921899,248.853550,-8901.300072,-9743.573627
688.924468,2335.394858,15869.199483,-7886.743290
688.927037,1875.972918,880.558717,-8422.735552
688.929606,-1512.263883,-7235.895542,-8614.161360
688.932175,-1933.400661,497.707101,-9035.298138
688.934744,1129.412267,5455.635528,-8882.157491
688.937313,4287.938099,-2277.967115,-9379.864592
688.939882,-727.418070,7082.754896,-8154.739421
688.942451,-4536.791650,1856.830338,-9188.438784
688.945020,-1493.121302,-7121.040058,-9801.001370
688.947589,-153.140646,9647.860723,-8882.157491
688.950158,57.427742,5742.774240,-9188.438784
688.952727,-5130.211654,-14031.511726,-9092.725880
688.955297,-3751.945837,-12997.812363,-9647.860723
688.957866,2182.254211,14414.363342,-8154.739421
688.960435,5647.061336,3235.096155,-8269.594906
688.963004,-1091.127106,-2813.959378,-8805.587168
688.965573,-5417.350366,-6853.043926,-9475.577496
688.968142,689.132909,-7197.610381,-8690.731683
688.970711,1741.974853,4823.930362,-8346.165229
688.973280,-2756.531635,1033.699363,-9437.292334
688.975849,-2163.111630,-11581.261384,-9915.856854
688.978418,-2526.820666,-4881.358104,-8977.870395
688.980988,-1339.980656,8824.729749,-7905.885870
688.983557,5570.491013,8537.591037,-8729.016845
688.986126,746.560651,2660.818731,-8384.450390
688.988695,-6661.618118,-3924.229064,-9188.438784
688.991264,3637.090352,1473.978722,-8480.163294
688.993833,5704.489078,11408.978157,-7599.604578
688.996402,-4747.360038,2699.103893,-8939.585234
688.998971,-38.285162,-957.129040,-9399.007173
689.001540,3101.098090,-2143.969050,-8767.302006
689.004110,-2660.818731,13112.667848,-7944.171032
689.006679,4632.504554,4249.652938,-8480.163294
689.009248,-3235.096155,-6680.760699,-8977.870395
689.011817,-4000.799387,-1071.984525,-9418.149754
689.014386,1339.980656,-8786.444587,-8863.014910
689.016955,6853.043926,9743.573627,-7637.889739
689.019524,-4670.789715,-6910.471669,-8939.585234
689.022093,-2335.394858,-3062.812928,-9265.009107
689.024662,3101.098090,-5723.631659,-9303.294269
689.027231,-2163.111630,8575.876198,-8575.876198
689.029801,1914.258080,-3483.949706,-9073.583299
689.032370,-2545.963246,-2526.820666,-8269.594906
689.034939,-3771.088418,-10394.421374,-9418.149754
689.037508,555.134843,-2967.100024,-9303.294269
689.040077,6508.477472,6680.760699,-8097.311678
689.042646,-3445.664544,497.707101,-7905.885870
689.045215,-3292.523898,-9092.725880,-8939.585234
689.047784,5857.629725,823.130974,-9341.579430
689.050353,497.707101,22683.958248,-7714.460062
689.052923,1588.834206,-6872.186507,-9150.153622
689.055492,-4096.512291,-8652.446522,-8863.014910
689.058061,-535.992262,11064.411702,-8518.448456
689.060630,2718.246474,10088.140082,-8997.012976
689.063199,4804.787781,861.416136,-8843.872330
689.065768,-5647.061336,-2813.959378,-8441.878133
689.068337,-1320.838075,57.427742,-8863.014910
689.070907,3847.658741,1493.121302,-8920.442653
689.073476,-3311.666478,13036.097525,-8633.303941
689.076045,2124.826469,478.564520,-9743.573627
689.078614,-5685.346498,-16692.330458,-8843.872330
689.081183,-3177.668413,-2679.961312,-9073.583299
689.083752,-248.853550,12059.825904,-8633.303941
689.086321,7293.323285,4977.071008,-8575.876198
689.088891,-5589.633594,-5455.635528,-8939.585234
689.091460,-2239.681954,-3751.945837,-9494.720077
689.094029,6719.045861,1856.830338,-7886.743290
689.096598,-1703.689691,9934.999435,-7867.600709
689.099167,363.709035,-6240.481341,-9820.143950
689.101736,-803.988394,-11887.542677,-9303.294269
689.104305,-1990.828403,1473.978722,-8461.020714
689.106875,2813.959378,4823.930362,-7925.028451
689.109444,10432.706536,15428.920125,-8518.448456
689.112013,-3637.090352,3751.945837,-8327.022648
689.114582,-4115.654872,-4058.227130,-9437.292334
689.117151,4900.500685,-2124.826469,-8556.733618
689.119720,516.849682,16041.482710,-7331.608446
689.122289,-2258.824534,-2909.672282,-9494.720077
689.124859,937.986459,-4268.795518,-9207.581365
689.127428,1914.258080,7637.889739,-8499.305875
689.129997,2143.969050,13533.804626,-7676.174901
689.132566,3407.379382,2469.392923,-8193.024582
689.135135,-3024.527766,-248.853550,-8690.731683
689.137704,-1952.543242,-1129.412267,-9896.714274
689.140273,2048.256146,-12959.527202,-8805.587168
689.142843,382.851616,10585.847182,-7676.174901
689.145412,-899.701298,-5340.780043,-9533.005238
689.147981,-1052.841944,-4421.936165,-8901.300072
689.150550,-2967.100024,-7159.325219,-9360.722011
689.153119,133.998066,7044.469734,-8939.585234
689.155688,-114.855485,-12672.388490,-8977.870395
689.158258,-5015.356170,1359.123237,-7982.456194
689.160827,-4096.512291,-11332.407834,-10222.138147
689.163396,3713.660675,-2813.959378,-9073.583299
689.165965,1607.976787,10930.413637,-7752.745224
689.168534,-3483.949706,-2469.392923,-8518.448456
689.171103,516.849682,-2239.681954,-8977.870395
689.173673,-153.140646,976.271621,-9265.009107
689.176242,1799.402595,20922.840814,-8135.596840
689.178811,4613.361973,-8365.307810,-8575.876198
689.181380,-650.847747,1914.258080,-7714.460062
689.183949,-1110.269686,1531.406464,-8939.585234
689.186519,7695.317482,13189.238171,-8346.165229
689.189088,4996.213589,9705.288466,-8001.598774
689.191657,-2201.396792,5130.211654,-8154.739421
689.194226,3579.662610,-4651.647134,-8499.305875
689.196795,306.281293,-2182.254211,-8556.733618
689.199365,-287.138712,15696.916256,-8633.303941
689.201934,5819.344563,-5321.637462,-9265.009107
689.204503,-6221.338760,-5168.496816,-8116.454259
689.207072,-5245.067139,-14778.072378,-9877.571693
689.209641,19.142581,6106.483275,-8805.587168
689.212210,2641.676150,612.562586,-9111.868461
689.214780,-3560.520029,2258.824534,-9111.868461
689.217349,3483.949706,-3445.664544,-9131.011042
689.219918,-899.701298,-995.414202,-7771.887805
689.222487,-3043.670347,-1703.689691,-9150.153622
689.225056,4728.217458,-4460.221326,-9609.575562
689.227626,57.427742,3407.379382,-8020.741355
689.230195,-2277.967115,-7331.608446,-8614.161360
689.232764,-2545.963246,-1435.693560,-8729.016845
689.235333,4364.508422,-1761.117434,-9571.290400
689.237902,57.427742,22492.532440,-8059.026517
689.240472,2067.398726,-8212.167163,-9111.868461
689.243041,-3158.525832,-5551.348432,-8575.876198
689.245610,-1493.121302,7121.040058,-8786.444587
689.248179,3656.232933,2794.816797,-9073.583299
689.250748,344.566454,6661.618118,-8633.303941
689.253318,-2258.824534,-1684.547110,-8997.012976
689.255887,1435.693560,1895.115499,-8729.016845
689.258455,153.140646,-8690.731683,-9322.436850
689.261024,-2833.101958,13399.806560,-8786.444587
689.263593,4517.649069,1569.691626,-9379.864592
689.266162,-4594.219392,-6661.618118,-8193.024582
689.268731,-5723.631659,-16213.765938,-9992.427178
689.271299,4287.938099,12193.823970,-8250.452325
689.273868,3254.238736,4747.360038,-8193.024582
689.276437,-5819.344563,-6987.041992,-9571.290400
689.279006,-516.849682,-2469.392923,-9418.149754
689.281574,1148.554848,-6125.625856,-8269.594906
689.284143,-2545.963246,593.420005,-8575.876198
689.286712,2029.113565,191.425808,-9552.147819
689.289281,1895.115499,382.851616,-8461.020714
689.291849,-3349.951640,-7561.319416,-8671.589102
689.294418,-727.418070,823.130974,-8327.022648
689.296987,8767.302006,12653.245909,-8346.165229
689.299556,-2603.390989,12078.968485,-8327.022648
689.302125,-1837.687757,-8269.594906,-9571.290400
689.304693,38.285162,-7235.895542,-8863.014910
689.307262,478.564520,9073.583299,-8059.026517
689.309831,2105.683888,6393.621987,-8843.872330
689.312400,2660.818731,2813.959378,-9016.155557
689.314968,-1799.402595,-2545.963246,-8767.302006
689.317537,-612.562586,4996.213589,-8078.169098
689.320106,3866.801322,2986.242605,-8767.302006
689.322675,-2450.250342,13036.097525,-8671.589102
689.325243,995.414202,-3235.096155,-9877.571693
689.327812,-3445.664544,-16902.898846,-8805.587168
689.330381,-2967.100024,-16271.193680,-9341.579430
689.332950,823.130974,14031.511726,-8097.311678
689.335518,5359.922624,5091.926493,-8518.448456
689.338087,-4192.225195,-9054.440718,-9341.579430
689.340656,-3579.662610,-6604.190376,-9418.149754
689.343225,4402.793584,-4479.363907,-8173.882002
689.345794,-3617.947771,7848.458128,-8193.024582
689.348362,-401.994197,-4326.223261,-10279.565890
689.350931,-440.279358,-9877.571693,-9169.296203
689.353500,-3962.514226,-5130.211654,-8212.167163
689.356069,-5034.498750,1990.828403,-8212.167163
689.358637,9992.427178,11830.114934,-9054.440718
689.361206,-401.994197,11179.267187,-8135.596840
689.363775,-5991.627790,-9054.440718,-9647.860723
689.366343,3235.096155,-4058.227130,-8652.446522
689.368912,1550.549045,16443.476907,-7446.463931
689.371480,-478.564520,6393.621987,-8843.872330
689.374049,440.279358,76.570323,-9092.725880
689.376617,0.000000,-2890.529701,-8729.016845
689.379186,-3713.660675,4957.928427,-8097.311678
689.381754,3292.523898,-1167.697429,-9188.438784
689.384323,0.000000,10987.841379,-8786.444587
689.386892,-861.416136,3445.664544,-9839.286531
689.389460,-3445.664544,-16060.625291,-8901.300072
689.392029,-3196.810994,-9169.296203,-8824.729749
689.394597,2029.113565,12461.820101,-8154.739421
689.397166,4460.221326,3617.947771,-8537.591037
689.399734,-4996.213589,-13993.226565,-9781.858789
689.402303,-7944.171032,-7637.889739,-9111.868461
689.404872,4134.797453,-1607.976787,-8403.592971
689.407440,1473.978722,6680.760699,-7925.028451
689.410009,-2086.541307,-325.423874,-9724.431046
689.412577,2258.824534,-5704.489078,-8901.300072
689.415146,-153.140646,-7733.602643,-8231.309744
689.417714,-3215.953574,2507.678085,-7829.315547
689.420283,9092.725880,13533.804626,-8901.300072
689.422852,-612.562586,6661.618118,-8652.446522
689.425420,-5436.492947,-3483.949706,-9341.579430
689.427989,-823.130974,-5379.065205,-9188.438784
689.430557,2756.531635,8958.727814,-7791.030386
689.433126,-1703.689691,10183.852986,-8575.876198
689.435694,-1148.554848,-2718.246474,-9954.142016
689.438263,-516.849682,-8614.161360,-9188.438784
689.440832,-3981.656806,7235.895542,-7982.456194
689.443400,2354.537438,2794.816797,-9207.581365
689.445969,-1129.412267,9111.868461,-9150.153622
689.448537,-2201.396792,3847.658741,-10049.854920
689.451106,-3196.810994,-17190.037558,-8135.596840
689.453674,-669.990328,-18166.309179,-8939.585234
689.456243,-2009.970984,12423.534939,-8327.022648
689.458812,5570.491013,7618.747158,-8901.300072
689.461380,669.990328,-9494.720077,-9131.011042
689.463948,-6680.760699,-5781.059402,-9016.155557
689.466516,7599.604578,4402.793584,-8154.739421
689.469084,2507.678085,8824.729749,-7695.317482
689.471652,-3483.949706,-4153.940034,-9877.571693
689.474220,2105.683888,-7791.030386,-9265.009107
689.476788,3177.668413,-8958.727814,-8307.880067
689.479356,-6221.338760,2220.539373,-7886.743290
689.481924,4441.078746,5168.496816,-9686.145885
689.484492,3751.945837,13036.097525,-8288.737486
689.487060,-5589.633594,-7178.467800,-9169.296203
689.489628,-114.855485,-5436.492947,-9016.155557
689.492196,2890.529701,11006.983960,-7523.034254
689.494764,-1397.408398,8767.302006,-8614.161360
689.497332,-1550.549045,-6489.334891,-9973.284597
689.499900,-957.129040,-9743.573627,-9169.296203
689.502468,-2679.961312,5302.494882,-7561.319416
689.505036,3177.668413,2584.248408,-9092.725880
689.507604,2507.678085,7752.745224,-8824.729749
689.510172,-2871.387120,-6757.331022,-9590.432981
689.512740,287.138712,1627.119368,-8212.167163
689.515308,2124.826469,-12021.540742,-8403.592971
689.517876,-3062.812928,9705.288466,-8307.880067
689.520444,2967.100024,918.843878,-9399.007173
689.523012,2067.398726,-6355.336826,-9016.155557
689.525580,-6757.331022,-12500.105262,-8920.442653
689.528148,-3924.229064,-2909.672282,-8805.587168
689.530716,1378.265818,-2029.113565,-9226.723946
689.533284,-3637.090352,-1722.832272,-9781.858789
689.535852,-2124.826469,2143.969050,-9207.581365
689.538420,784.845813,-11715.259450,-8499.305875
689.540988,-5245.067139,8614.161360,-7963.313613
689.543556,3196.810994,2986.242605,-10030.712339
689.546124,3139.383251,12806.386555,-8307.880067
689.548692,-5532.205851,-8805.587168,-8365.307810
689.551260,-2143.969050,2201.396792,-8231.309744
689.553828,4153.940034,3311.666478,-8307.880067
689.556396,-689.132909,6297.909083,-8595.018779
689.558964,-1722.832272,-3598.805190,-10068.997501
689.561532,3617.947771,478.564520,-8193.024582
689.564100,19.142581,12040.683323,-6891.329088
689.566674,-669.990328,-5800.201982,-9437.292334
689.569242,1435.693560,3177.668413,-9303.294269
689.571810,-229.710970,-2507.678085,-9169.296203
689.574377,325.423874,13954.941403,-7829.315547
689.576945,3809.373579,-10298.708470,-9035.298138
689.579513,-4977.071008,2182.254211,-8480.163294
689.582080,-2411.965181,-7523.034254,-10336.993632
689.584648,5283.352301,2890.529701,-8786.444587
689.587215,-937.986459,-1110.269686,-8135.596840
689.589783,-1129.412267,7408.178770,-7963.313613
689.592351,2545.963246,-9437.292334,-9456.434915
689.594918,-2947.957443,-4555.934230,-9724.431046
689.597486,1244.267752,9303.294269,-8518.448456
689.600054,3790.230998,1684.547110,-7618.747158
689.602621,612.562586,10968.698798,-8595.018779
689.605189,-4402.793584,-4938.785846,-10298.708470
689.607757,2986.242605,8231.309744,-8499.305875
689.610324,2239.681954,-2277.967115,-8384.450390
689.612892,-2124.826469,9016.155557,-7714.460062
689.615460,3292.523898,-2794.816797,-8709.874264
689.618027,-267.996131,10279.565890,-8518.448456
689.620595,-746.560651,-3694.518094,-9686.145885
689.623162,2794.816797,3924.229064,-7599.604578
689.625730,2411.965181,4536.791650,-8250.452325
689.628298,650.847747,12882.956878,-8786.444587
689.630865,2354.537438,-3828.516160,-9743.573627
689.633433,-4517.649069,-17400.605947,-8786.444587
689.636001,-1014.556782,4460.221326,-8518.448456
689.638568,7752.745224,1684.547110,-8480.163294
689.641136,-3062.812928,1703.689691,-8193.024582
689.643704,-5149.354235,-15428.920125,-10528.419440
689.646271,3579.662610,-784.845813,-8939.585234
689.648839,2775.674216,-7082.754896,-7905.885870
689.651407,-4287.938099,8154.739421,-8212.167163
689.653974,1569.691626,-8920.442653,-10470.991698
689.656542,114.855485,-2565.105827,-8920.442653
689.659109,-4651.647134,-8384.450390,-8690.731683
689.661677,2086.541307,3330.809059,-7695.317482
689.664245,4977.071008,14414.363342,-8499.305875
689.666812,-2699.103893,5130.211654,-9131.011042
689.669380,-555.134843,-5761.916821,-9265.009107
689.671947,1282.552914,-4287.938099,-8461.020714
689.674515,-1416.550979,12021.540742,-7771.887805
689.677082,2373.680019,3464.807125,-9092.725880
689.679650,746.560651,344.566454,-9533.005238
689.682217,-2029.113565,-2641.676150,-9284.151688
689.684785,210.568389,5589.633594,-7791.030386
689.687352,-995.414202,-6623.332957,-8958.727814
689.689920,-2316.252277,12385.249778,-9437.292334
689.692487,3771.088418,-3579.662610,-9954.142016
689.695055,-3866.801322,-6699.903280,-8154.739421
689.697622,-6010.770371,-15620.345933,-8997.012976
689.700190,-1588.834206,9456.434915,-9016.155557
689.702757,3713.660675,459.421939,-9533.005238
689.705325,-2488.535504,3962.514226,-9341.579430
689.707892,-1531.406464,-3158.525832,-8958.727814
689.710460,2775.674216,229.710970,-7446.463931
689.713027,-1818.545176,5551.348432,-8595.018779
689.715595,1684.547110,-7274.180704,-10298.708470
689.718162,2239.681954,6336.194245,-8461.020714
689.720730,-1550.549045,-3349.951640,-8059.026517
689.723297,-497.707101,14261.222696,-7982.456194
689.725865,2029.113565,-12710.673651,-10011.569758
689.728432,-918.843878,15792.629160,-8288.737486
689.731000,3905.086483,-3043.670347,-8671.589102
689.733567,2545.963246,2469.392923,-7255.038123
689.736135,-5398.207786,-2431.107762,-8499.305875
689.738702,2431.107762,7503.891674,-9418.149754
689.741270,4153.940034,535.992262,-9284.151688
689.743837,-3407.379382,4575.076811,-7867.600709
689.746405,2584.248408,10049.854920,-7752.745224
689.748972,6470.192310,4613.361973,-8824.729749
689.751540,-2163.111630,2392.822600,-9628.718142
689.754107,-4211.367776,-16194.623357,-9494.720077
689.756675,5034.498750,3560.520029,-7733.602643
689.759242,612.562586,861.416136,-8173.882002
689.761810,-2756.531635,2928.814862,-8843.872330
689.764377,191.425808,-18128.024018,-10490.134278
689.766945,-1244.267752,5570.491013,-8786.444587
689.769512,1263.410333,210.568389,-8020.741355
689.772079,2220.539373,6719.045861,-8059.026517
689.774646,-2813.959378,-9934.999435,-10183.852986
689.777213,-1837.687757,-1129.412267,-9647.860723
689.779780,3751.945837,-7982.456194,-8116.454259
689.782347,-3196.810994,1493.121302,-6853.043926
689.784914,3349.951640,15314.064640,-8882.157491
689.787481,5570.491013,3790.230998,-9150.153622
689.790047,-5551.348432,-2450.250342,-9073.583299
689.792614,-57.427742,-1684.547110,-8729.016845
689.795181,4613.361973,7752.745224,-7829.315547
689.797748,3598.805190,9475.577496,-8518.448456
689.800315,-4173.082614,2967.100024,-9992.427178
689.802882,1799.402595,-10853.843314,-9456.434915
689.805449,-497.707101,8767.302006,-6776.473603
689.808016,-2660.818731,-803.988394,-8748.159426
689.810583,1627.119368,4804.787781,-9647.860723
689.813150,-210.568389,-1435.693560,-10068.997501
689.815716,-2450.250342,3713.660675,-8039.883936
689.818283,-401.994197,-17400.605947,-8595.018779
689.820850,-1550.549045,3771.088418,-8441.878133
689.823417,-3732.803256,-1416.550979,-10241.280728
689.825984,6948.756830,5379.065205,-9533.005238
689.828551,-2297.109696,-9322.436850,-7963.313613
689.831118,-6317.051664,-7465.606512,-7867.600709
689.833685,4173.082614,-344.566454,-9437.292334
689.836252,-612.562586,-3732.803256,-10413.563955
689.838819,-4402.793584,5321.637462,-9111.868461
689.841385,2871.387120,-8001.598774,-7905.885870
689.843952,-1569.691626,16079.767872,-7982.456194
689.846519,-3330.809059,-1990.828403,-10030.712339
689.849086,995.414202,5704.489078,-9303.294269
689.851653,3330.809059,-3369.094221,-8403.592971
689.854220,-1052.841944,14088.939469,-6910.471669
689.856787,497.707101,-8039.883936,-8767.302006
689.859354,-2105.683888,-2737.389054,-9762.716208
689.861921,-172.283227,4804.787781,-10011.569758
689.864488,4192.225195,7312.465866,-7657.032320
689.867054,-3330.809059,3235.096155,-7465.606512
689.869621,-6814.758765,3120.240670,-9839.286531
689.872188,2545.963246,612.562586,-10949.556218
689.874755,-133.998066,-3560.520029,-8154.739421
689.877321,-8288.737486,-8537.591037,-8250.452325
689.879887,3675.375514,2067.398726,-8652.446522
689.882453,3981.656806,9073.583299,-8327.022648
689.885020,-3962.514226,-7063.612315,-10145.567824
689.887586,1378.265818,-4823.930362,-9245.866526
